latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
11.33053,103.17361,332,0.39,0.36,2022-11-13,622,N,VIIRS,n,2,293.65,4.58,D,0
11.35629,103.21628,335.97,0.39,0.36,2022-11-13,622,N,VIIRS,n,2,294.35,4.39,D,0
11.48434,103.18815,328.73,0.39,0.36,2022-11-13,622,N,VIIRS,n,2,292.45,3.83,D,0
12.33708,103.47372,334.15,0.39,0.36,2022-11-13,622,N,VIIRS,n,2,288.8,2.38,D,0
12.90702,99.73994,336.46,0.5,0.41,2022-11-13,623,N,VIIRS,n,2,291.72,3.81,D,0
12.91075,99.73914,333.4,0.5,0.41,2022-11-13,623,N,VIIRS,n,2,289.87,3.81,D,0
13.00333,102.78803,346.77,0.39,0.36,2022-11-13,623,N,VIIRS,n,2,293.3,6.21,D,0
13.24825,104.67452,335.36,0.39,0.36,2022-11-13,623,N,VIIRS,n,2,288.95,3.13,D,0
13.29766,104.62626,335.96,0.39,0.36,2022-11-13,623,N,VIIRS,n,2,291.17,4.1,D,0
13.41785,99.41891,335.85,0.52,0.41,2022-11-13,623,N,VIIRS,n,2,292.45,5.84,D,0
13.49482,99.66682,329.88,0.5,0.41,2022-11-13,623,N,VIIRS,n,2,294.86,3.45,D,0
13.93876,102.13101,333.39,0.4,0.37,2022-11-13,623,N,VIIRS,n,2,294.88,4.09,D,0
13.93934,102.13468,334.29,0.4,0.37,2022-11-13,623,N,VIIRS,n,2,296.22,4.09,D,0
13.95372,102.22609,346.13,0.4,0.37,2022-11-13,623,N,VIIRS,n,2,298.39,6.7,D,0
14.04442,99.82432,332.39,0.48,0.4,2022-11-13,623,N,VIIRS,n,2,292.81,4.12,D,0
14.04642,99.82668,338.33,0.48,0.4,2022-11-13,623,N,VIIRS,n,2,293.24,5.06,D,0
14.98639,100.12563,334.83,0.45,0.39,2022-11-13,623,N,VIIRS,n,2,295.15,6.13,D,0
15.00598,100.56702,331.91,0.44,0.38,2022-11-13,623,N,VIIRS,n,2,298.46,3.09,D,0
15.02884,101.95526,340.02,0.4,0.37,2022-11-13,623,N,VIIRS,n,2,297.79,6.87,D,0
15.03849,100.52424,335.01,0.44,0.38,2022-11-13,623,N,VIIRS,n,2,296.9,5.26,D,0
15.06209,100.55756,336.5,0.44,0.38,2022-11-13,623,N,VIIRS,n,2,299.02,3.61,D,0
15.2805,100.00297,341.04,0.46,0.39,2022-11-13,623,N,VIIRS,n,2,297.01,4.13,D,0
15.42588,100.43826,330.38,0.44,0.38,2022-11-13,623,N,VIIRS,n,2,299.78,3.59,D,0
15.9246,100.63309,336.09,0.42,0.38,2022-11-13,623,N,VIIRS,n,2,298.61,2.94,D,0
15.92806,100.63249,330.75,0.42,0.38,2022-11-13,623,N,VIIRS,n,2,296.45,2.94,D,0
15.80055,98.60226,332.31,0.53,0.42,2022-11-13,624,N,VIIRS,n,2,294.2,3.2,D,0
15.80219,98.60429,328.22,0.53,0.42,2022-11-13,624,N,VIIRS,n,2,292.91,4.44,D,0
15.93017,99.90711,337.66,0.45,0.39,2022-11-13,624,N,VIIRS,n,2,295.93,2.23,D,0
15.93797,99.95345,346.36,0.45,0.39,2022-11-13,624,N,VIIRS,n,2,296.4,6.09,D,0
15.98799,100.23038,330.51,0.44,0.38,2022-11-13,624,N,VIIRS,n,2,295.72,1.29,D,0
15.98912,97.68764,339.64,0.4,0.44,2022-11-13,624,N,VIIRS,n,2,298.27,4.26,D,2
16.03769,100.06895,333.38,0.45,0.39,2022-11-13,624,N,VIIRS,n,2,295.82,2.6,D,0
16.13352,100.52029,347.12,0.43,0.38,2022-11-13,624,N,VIIRS,n,2,299.26,15.06,D,0
16.137,100.51969,332.16,0.43,0.38,2022-11-13,624,N,VIIRS,n,2,294.82,3.81,D,0
16.17327,100.50105,335.09,0.43,0.38,2022-11-13,624,N,VIIRS,n,2,295.52,3.62,D,0
16.17833,100.04952,339.4,0.45,0.39,2022-11-13,624,N,VIIRS,n,2,298.04,5.79,D,0
16.18065,100.52431,354.3,0.43,0.38,2022-11-13,624,N,VIIRS,n,2,296.39,9.21,D,0
16.20401,97.5356,347.57,0.4,0.44,2022-11-13,624,N,VIIRS,n,2,298.08,4.42,D,0
16.24205,100.14854,332.98,0.44,0.38,2022-11-13,624,N,VIIRS,n,2,295.68,3.3,D,0
16.36418,99.75417,333.5,0.46,0.39,2022-11-13,624,N,VIIRS,n,2,296.85,6.8,D,0
16.37266,100.63327,342.93,0.42,0.38,2022-11-13,624,N,VIIRS,n,2,296.5,6.06,D,0
16.37974,100.35007,330.67,0.43,0.38,2022-11-13,624,N,VIIRS,n,2,294.85,1.96,D,0
